Collar ID,Acq. Time [LMT],Acq. Time [UTC],SCTS [UTC],SCTS [LMT],Activity,Origin,Latitude[deg],Longitude[deg],Altitude[m],DOP,Fix Type,Easting,Northing,Mortality Status,Temp[°C],Main[V],Beacon [V]
48918,2022-02-16 10:00:45+08:00,2022-02-16 02:00:45,2022-02-17 04:01:53,2022-02-17 12:01:53+08:00,,Iridium,38.81662,97.66908,3778,9.2,3D Validated,384454,4297268,Nothing Detected,0,3.28,3.68
48917,2022-02-16 10:00:37+08:00,2022-02-16 02:00:37,2022-02-16 08:01:05,2022-02-16 16:01:05+08:00,,Iridium,38.87517,97.62331,3698,1.2,3D Validated,380578,4303825,Nothing Detected,3,3.28,3.68
48918,2022-02-16 08:00:38+08:00,2022-02-16 00:00:38,2022-02-17 04:01:53,2022-02-17 12:01:53+08:00,,Iridium,38.81417,97.68026,3647,2.2,3D Validated,385421,4296982,Nothing Detected,-4,3.28,3.68
48917,2022-02-16 08:00:37+08:00,2022-02-16 00:00:37,2022-02-16 00:01:05,2022-02-16 08:01:05+08:00,,Iridium,38.87491,97.62308,3669,2.4,3D Validated,380558,4303796,Nothing Detected,1,3.36,3.68
48917,2022-02-16 06:00:42+08:00,2022-02-15 22:00:42,2022-02-16 00:01:05,2022-02-16 08:01:05+08:00,,Iridium,38.87503,97.62309,3667,3.2,3D Validated,380559,4303810,Nothing Detected,0,3.36,3.68
48918,2022-02-16 06:00:38+08:00,2022-02-15 22:00:38,2022-02-17 04:01:53,2022-02-17 12:01:53+08:00,,Iridium,38.81419,97.68015,3642,4.8,3D Validated,385411,4296984,Nothing Detected,-6,3.28,3.68
48917,2022-02-16 04:00:47+08:00,2022-02-15 20:00:47,2022-02-16 00:01:05,2022-02-16 08:01:05+08:00,,Iridium,38.87483,97.62286,3689,6.2,3D Validated,380539,4303787,Nothing Detected,2,3.36,3.68
48918,2022-02-16 04:00:37+08:00,2022-02-15 20:00:37,2022-02-17 04:02:04,2022-02-17 12:02:04+08:00,,Iridium,38.81419,97.68018,3638,3.6,3D Validated,385414,4296985,Nothing Detected,-4,3.28,3.68
48917,2022-02-16 02:00:54+08:00,2022-02-15 18:00:54,2022-02-16 00:01:05,2022-02-16 08:01:05+08:00,,Iridium,38.87488,97.62302,3673,5.2,3D Validated,380553,4303793,Nothing Detected,3,3.36,3.68
48918,2022-02-16 02:00:37+08:00,2022-02-15 18:00:37,2022-02-17 04:02:04,2022-02-17 12:02:04+08:00,,Iridium,38.81421,97.68014,3638,3.8,3D Validated,385410,4296987,Nothing Detected,-1,3.28,3.68
48918,2022-02-16 00:00:42+08:00,2022-02-15 16:00:42,2022-02-17 04:02:04,2022-02-17 12:02:04+08:00,,Iridium,38.81421,97.68018,3639,2.2,3D Validated,385414,4296986,Nothing Detected,-1,3.28,3.68
48917,2022-02-16 00:00:36+08:00,2022-02-15 16:00:36,2022-02-15 16:01:26,2022-02-16 00:01:26+08:00,,Iridium,38.87485,97.62314,3670,2.6,3D Validated,380563,4303790,Nothing Detected,-1,3.28,3.68
48918,2022-02-15 22:00:41+08:00,2022-02-15 14:00:41,2022-02-17 04:02:04,2022-02-17 12:02:04+08:00,,Iridium,38.81416,97.68014,3645,7.2,3D Validated,385411,4296982,Nothing Detected,3,3.28,3.6
48917,2022-02-15 22:00:36+08:00,2022-02-15 14:00:36,2022-02-15 16:01:26,2022-02-16 00:01:26+08:00,,Iridium,38.86791,97.61586,3538,4.6,3D Validated,379920,4303028,Nothing Detected,-3,3.28,3.68
48918,2022-02-15 20:00:42+08:00,2022-02-15 12:00:42,2022-02-17 04:02:12,2022-02-17 12:02:12+08:00,,Iridium,38.81417,97.68018,3656,5.8,3D Validated,385414,4296983,Nothing Detected,2,3.28,3.68
48917,2022-02-15 20:00:37+08:00,2022-02-15 12:00:37,2022-02-15 16:01:26,2022-02-16 00:01:26+08:00,,Iridium,38.87051,97.61229,3723,1.4,3D Validated,379615,4303322,Nothing Detected,-3,3.28,3.68
48918,2022-02-15 18:00:10+08:00,2022-02-15 10:00:10,2022-02-17 04:02:12,2022-02-17 12:02:12+08:00,,Iridium,38.81562,97.67638,3798,2.2,3D Validated,385086,4297148,Nothing Detected,4,3.36,3.68
48917,2022-02-15 18:00:10+08:00,2022-02-15 10:00:10,2022-02-15 16:01:26,2022-02-16 00:01:26+08:00,,Iridium,38.87245,97.61280,3785,2.8,3D Validated,379662,4303536,Nothing Detected,12,3.36,3.68
48918,2022-02-15 16:00:37+08:00,2022-02-15 08:00:37,2022-02-17 04:02:12,2022-02-17 12:02:12+08:00,,Iridium,38.81560,97.67638,3800,1.2,3D Validated,385086,4297146,Nothing Detected,15,3.28,3.6
48917,2022-02-15 16:00:37+08:00,2022-02-15 08:00:37,2022-02-15 08:01:04,2022-02-15 16:01:04+08:00,,Iridium,38.87434,97.61815,3695,1.2,3D Validated,380130,4303740,Nothing Detected,3,3.28,3.68
48918,2022-02-15 14:00:38+08:00,2022-02-15 06:00:38,2022-02-17 04:02:12,2022-02-17 12:02:12+08:00,,Iridium,38.81725,97.67436,3774,2.2,3D Validated,384913,4297331,Nothing Detected,20,3.28,3.68
48917,2022-02-15 14:00:10+08:00,2022-02-15 06:00:10,2022-02-15 08:01:04,2022-02-15 16:01:04+08:00,,Iridium,38.87657,97.61903,3682,2.8,3D Validated,380210,4303986,Nothing Detected,11,3.36,3.68
48918,2022-02-15 12:00:38+08:00,2022-02-15 04:00:38,2022-02-17 04:02:19,2022-02-17 12:02:19+08:00,,Iridium,38.81725,97.67437,3777,1.6,3D Validated,384915,4297332,Nothing Detected,22,3.28,3.6
48917,2022-02-15 12:00:38+08:00,2022-02-15 04:00:38,2022-02-15 08:01:04,2022-02-15 16:01:04+08:00,,Iridium,38.87579,97.61801,3747,1,3D Validated,380120,4303901,Nothing Detected,20,3.36,3.68
48918,2022-02-15 10:00:38+08:00,2022-02-15 02:00:38,2022-02-17 04:02:19,2022-02-17 12:02:19+08:00,,Iridium,38.81422,97.68014,3630,3.8,3D Validated,385411,4296989,Nothing Detected,-9,3.28,3.68
48917,2022-02-15 10:00:38+08:00,2022-02-15 02:00:38,2022-02-15 08:01:04,2022-02-15 16:01:04+08:00,,Iridium,38.87492,97.61701,3651,3.4,3D Validated,380031,4303805,Nothing Detected,11,3.36,3.68
48917,2022-02-15 08:01:36+08:00,2022-02-15 00:01:36,2022-02-15 08:01:13,2022-02-15 16:01:13+08:00,,Iridium,38.87497,97.61700,3651,3.4,3D Validated,380030,4303811,Nothing Detected,-5,3.36,3.68
48918,2022-02-15 08:00:38+08:00,2022-02-15 00:00:38,2022-02-17 04:02:19,2022-02-17 12:02:19+08:00,,Iridium,38.81421,97.68015,3644,3.6,3D Validated,385411,4296987,Nothing Detected,-7,3.28,3.68
48917,2022-02-15 06:03:00+08:00,2022-02-14 22:03:00,2022-02-15 08:01:13,2022-02-15 16:01:13+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,16,3.28,3.68
48918,2022-02-15 06:00:37+08:00,2022-02-14 22:00:37,2022-02-17 04:02:19,2022-02-17 12:02:19+08:00,,Iridium,38.81378,97.68094,3625,1.8,3D Validated,385479,4296938,Nothing Detected,-7,3.28,3.68
48917,2022-02-15 04:00:37+08:00,2022-02-14 20:00:37,2022-02-15 08:01:13,2022-02-15 16:01:13+08:00,,Iridium,38.87086,97.62073,3541,1.4,3D Validated,380347,4303350,Nothing Detected,-5,3.28,3.68
48918,2022-02-15 04:00:16+08:00,2022-02-14 20:00:16,2022-02-14 20:00:37,2022-02-15 04:00:37+08:00,,Iridium,38.80932,97.67437,3612,3.4,3D Validated,384901,4296451,Nothing Detected,-8,3.44,3.68
48917,2022-02-15 02:02:38+08:00,2022-02-14 18:02:38,2022-02-15 08:01:13,2022-02-15 16:01:13+08:00,,Iridium,38.85659,97.60802,4398,4.4,3D Validated,379220,4301783,Nothing Detected,22,3.36,3.68
48918,2022-02-15 02:00:38+08:00,2022-02-14 18:00:38,2022-02-14 20:00:37,2022-02-15 04:00:37+08:00,,Iridium,38.80933,97.67430,3607,1.8,3D Validated,384896,4296453,Nothing Detected,-3,3.28,3.68
48918,2022-02-15 00:00:38+08:00,2022-02-14 16:00:38,2022-02-14 20:00:37,2022-02-15 04:00:37+08:00,,Iridium,38.80874,97.67237,3634,1.6,3D Validated,384727,4296390,Nothing Detected,-2,3.28,3.6
48917,2022-02-15 00:00:37+08:00,2022-02-14 16:00:37,2022-02-15 08:01:21,2022-02-15 16:01:21+08:00,,Iridium,38.86528,97.60941,3561,2,3D Validated,379356,4302745,Nothing Detected,-3,3.28,3.68
48918,2022-02-14 22:00:38+08:00,2022-02-14 14:00:38,2022-02-14 20:00:37,2022-02-15 04:00:37+08:00,,Iridium,38.80863,97.65579,3665,1.8,3D Validated,383287,4296399,Nothing Detected,-9,3.36,3.68
48917,2022-02-14 22:00:16+08:00,2022-02-14 14:00:16,2022-02-15 08:01:21,2022-02-15 16:01:21+08:00,,Iridium,38.86237,97.59626,3771,3.2,3D Validated,378210,4302440,Nothing Detected,-4,3.28,3.68
48918,2022-02-14 20:00:37+08:00,2022-02-14 12:00:37,2022-02-14 12:01:53,2022-02-14 20:01:53+08:00,,Iridium,38.80601,97.65530,3724,1.4,3D Validated,383240,4296108,Nothing Detected,-3,3.28,3.68
48917,2022-02-14 20:00:36+08:00,2022-02-14 12:00:36,2022-02-15 08:01:21,2022-02-15 16:01:21+08:00,,Iridium,38.85983,97.57535,4055,1.2,3D Validated,376391,4302186,Nothing Detected,-5,3.28,3.68
48917,2022-02-14 18:00:37+08:00,2022-02-14 10:00:37,2022-02-15 08:01:21,2022-02-15 16:01:21+08:00,,Iridium,38.85852,97.58146,3932,2.4,3D Validated,376919,4302032,Nothing Detected,0,3.36,3.68
48918,2022-02-14 18:00:15+08:00,2022-02-14 10:00:15,2022-02-14 12:01:53,2022-02-14 20:01:53+08:00,,Iridium,38.80640,97.65202,3767,6.4,3D Validated,382956,4296155,Nothing Detected,-1,3.28,3.68
48918,2022-02-14 16:00:38+08:00,2022-02-14 08:00:38,2022-02-14 12:01:53,2022-02-14 20:01:53+08:00,,Iridium,38.80622,97.64834,3800,1.8,3D Validated,382636,4296141,Nothing Detected,2,3.28,3.68
48917,2022-02-14 16:00:12+08:00,2022-02-14 08:00:12,2022-02-14 08:00:37,2022-02-14 16:00:37+08:00,,Iridium,38.85827,97.58118,3932,4.8,3D Validated,376894,4302005,Nothing Detected,6,3.36,3.68
48918,2022-02-14 14:00:38+08:00,2022-02-14 06:00:38,2022-02-14 12:01:53,2022-02-14 20:01:53+08:00,,Iridium,38.80429,97.64882,3882,3.4,3D Validated,382675,4295925,Nothing Detected,4,3.36,3.68
48917,2022-02-14 14:00:36+08:00,2022-02-14 06:00:36,2022-02-14 08:00:37,2022-02-14 16:00:37+08:00,,Iridium,38.85634,97.58131,3942,2.6,3D Validated,376902,4301791,Nothing Detected,4,3.36,3.68
48917,2022-02-14 12:00:38+08:00,2022-02-14 04:00:38,2022-02-14 08:00:37,2022-02-14 16:00:37+08:00,,Iridium,38.85913,97.58260,3905,2.6,3D Validated,377019,4302099,Nothing Detected,19,3.36,3.68
48918,2022-02-14 12:00:37+08:00,2022-02-14 04:00:37,2022-02-14 12:02:17,2022-02-14 20:02:17+08:00,,Iridium,38.80427,97.64882,3881,2.4,3D Validated,382675,4295924,Nothing Detected,21,3.36,3.68
48918,2022-02-14 10:00:44+08:00,2022-02-14 02:00:44,2022-02-14 12:02:17,2022-02-14 20:02:17+08:00,,Iridium,38.80430,97.64880,3883,2,3D Validated,382673,4295927,Nothing Detected,-9,3.36,3.68
48917,2022-02-14 10:00:36+08:00,2022-02-14 02:00:36,2022-02-14 08:00:37,2022-02-14 16:00:37+08:00,,Iridium,38.85914,97.58257,3891,3.4,3D Validated,377017,4302100,Nothing Detected,5,3.36,3.68
48918,2022-02-14 08:00:38+08:00,2022-02-14 00:00:38,2022-02-14 12:02:17,2022-02-14 20:02:17+08:00,,Iridium,38.80435,97.64887,3896,2.4,3D Validated,382680,4295932,Nothing Detected,-8,3.36,3.68
48917,2022-02-14 08:00:37+08:00,2022-02-14 00:00:37,2022-02-14 00:01:48,2022-02-14 08:01:48+08:00,,Iridium,38.85914,97.58265,3904,1.8,3D Validated,377024,4302100,Nothing Detected,-6,3.36,3.68
48917,2022-02-14 06:00:44+08:00,2022-02-13 22:00:44,2022-02-14 00:01:48,2022-02-14 08:01:48+08:00,,Iridium,38.85911,97.58267,3905,3.2,3D Validated,377025,4302097,Nothing Detected,8,3.36,3.68
48918,2022-02-14 06:00:37+08:00,2022-02-13 22:00:37,2022-02-14 12:02:17,2022-02-14 20:02:17+08:00,,Iridium,38.80428,97.64883,3887,2.4,3D Validated,382676,4295924,Nothing Detected,-2,3.36,3.68
48918,2022-02-14 04:00:42+08:00,2022-02-13 20:00:42,2022-02-14 12:02:36,2022-02-14 20:02:36+08:00,,Iridium,38.80397,97.64907,3897,2.4,3D Validated,382696,4295890,Nothing Detected,-11,3.36,3.68
48917,2022-02-14 04:00:11+08:00,2022-02-13 20:00:11,2022-02-14 00:01:48,2022-02-14 08:01:48+08:00,,Iridium,38.85915,97.58261,3902,3,3D Validated,377020,4302101,Nothing Detected,-1,3.36,3.68
48918,2022-02-14 02:00:38+08:00,2022-02-13 18:00:38,2022-02-14 12:02:36,2022-02-14 20:02:36+08:00,,Iridium,38.80396,97.64909,3899,2.8,3D Validated,382698,4295889,Nothing Detected,-10,3.36,3.68
48917,2022-02-14 02:00:38+08:00,2022-02-13 18:00:38,2022-02-14 00:01:48,2022-02-14 08:01:48+08:00,,Iridium,38.85912,97.58265,3903,4.2,3D Validated,377024,4302098,Nothing Detected,-3,3.36,3.68
48918,2022-02-14 00:00:38+08:00,2022-02-13 16:00:38,2022-02-14 12:02:36,2022-02-14 20:02:36+08:00,,Iridium,38.80403,97.64925,3910,3,3D Validated,382711,4295897,Nothing Detected,-9,3.28,3.68
48917,2022-02-14 00:00:38+08:00,2022-02-13 16:00:38,2022-02-14 00:01:56,2022-02-14 08:01:56+08:00,,Iridium,38.85912,97.58268,3900,2,3D Validated,377026,4302097,Nothing Detected,-7,3.36,3.68
48917,2022-02-13 22:00:40+08:00,2022-02-13 14:00:40,2022-02-14 00:01:56,2022-02-14 08:01:56+08:00,,Iridium,38.85707,97.57833,3989,3.6,3D Validated,376645,4301875,Nothing Detected,-6,3.28,3.68
48918,2022-02-13 22:00:37+08:00,2022-02-13 14:00:37,2022-02-14 12:02:36,2022-02-14 20:02:36+08:00,,Iridium,38.80399,97.64906,3891,2.2,3D Validated,382695,4295893,Nothing Detected,-8,3.28,3.68
48918,2022-02-13 20:00:37+08:00,2022-02-13 12:00:37,2022-02-13 12:00:59,2022-02-13 20:00:59+08:00,,Iridium,38.80397,97.64906,3888,5,3D Validated,382695,4295890,Nothing Detected,-6,3.28,3.68
48917,2022-02-13 20:00:15+08:00,2022-02-13 12:00:15,2022-02-14 00:01:56,2022-02-14 08:01:56+08:00,,Iridium,38.85918,97.57513,4064,5.8,3D Validated,376371,4302115,Nothing Detected,-8,3.28,3.6
48918,2022-02-13 18:00:38+08:00,2022-02-13 10:00:38,2022-02-13 12:00:59,2022-02-13 20:00:59+08:00,,Iridium,38.80400,97.64905,3894,2.8,3D Validated,382694,4295893,Nothing Detected,-6,3.28,3.68
48917,2022-02-13 18:00:36+08:00,2022-02-13 10:00:36,2022-02-14 00:01:56,2022-02-14 08:01:56+08:00,,Iridium,38.87252,97.57845,3742,2.6,3D Validated,376682,4303591,Nothing Detected,1,3.28,3.68
48918,2022-02-13 16:00:42+08:00,2022-02-13 08:00:42,2022-02-13 12:00:59,2022-02-13 20:00:59+08:00,,Iridium,38.80397,97.64891,3894,4.4,3D Validated,382682,4295890,Nothing Detected,-3,3.28,3.68
48917,2022-02-13 16:00:37+08:00,2022-02-13 08:00:37,2022-02-14 00:02:05,2022-02-14 08:02:05+08:00,,Iridium,38.87628,97.57599,3855,4.4,3D Validated,376475,4304011,Nothing Detected,10,3.36,3.68
48917,2022-02-13 14:00:44+08:00,2022-02-13 06:00:44,2022-02-14 00:02:05,2022-02-14 08:02:05+08:00,,Iridium,38.87624,97.57594,3851,2.6,3D Validated,376471,4304007,Nothing Detected,8,3.36,3.68
48918,2022-02-13 14:00:36+08:00,2022-02-13 06:00:36,2022-02-13 12:00:59,2022-02-13 20:00:59+08:00,,Iridium,38.80435,97.64946,3838,2.8,3D Validated,382730,4295932,Nothing Detected,5,3.28,3.68
48918,2022-02-13 12:00:38+08:00,2022-02-13 04:00:38,2022-02-13 04:01:01,2022-02-13 12:01:01+08:00,,Iridium,38.80446,97.64986,3846,1.8,3D Validated,382765,4295943,Nothing Detected,-4,3.28,3.68
48917,2022-02-13 12:00:21+08:00,2022-02-13 04:00:21,2022-02-14 00:02:05,2022-02-14 08:02:05+08:00,,Iridium,38.87641,97.57565,3841,7,3D Validated,376446,4304026,Nothing Detected,8,3.36,3.68
48917,2022-02-13 10:00:38+08:00,2022-02-13 02:00:38,2022-02-14 00:02:05,2022-02-14 08:02:05+08:00,,Iridium,38.87625,97.57598,3863,2.8,3D Validated,376474,4304008,Nothing Detected,-1,3.36,3.68
48918,2022-02-13 10:00:36+08:00,2022-02-13 02:00:36,2022-02-13 04:01:01,2022-02-13 12:01:01+08:00,,Iridium,38.80445,97.64985,3847,2.4,3D Validated,382765,4295942,Nothing Detected,-5,3.28,3.68
48918,2022-02-13 08:00:37+08:00,2022-02-13 00:00:37,2022-02-13 04:01:01,2022-02-13 12:01:01+08:00,,Iridium,38.80445,97.64985,3847,1.6,3D Validated,382765,4295942,Nothing Detected,-10,3.28,3.68
48917,2022-02-13 08:00:37+08:00,2022-02-13 00:00:37,2022-02-13 00:01:06,2022-02-13 08:01:06+08:00,,Iridium,38.87626,97.57597,3858,2.6,3D Validated,376473,4304009,Nothing Detected,-2,3.36,3.68
48918,2022-02-13 06:00:37+08:00,2022-02-12 22:00:37,2022-02-13 04:01:01,2022-02-13 12:01:01+08:00,,Iridium,38.80450,97.64989,3840,1.6,3D Validated,382768,4295948,Nothing Detected,-7,3.28,3.68
48917,2022-02-13 06:00:27+08:00,2022-02-12 22:00:27,2022-02-13 00:01:06,2022-02-13 08:01:06+08:00,,Iridium,38.87632,97.57581,3853,8.4,3D Validated,376460,4304015,Nothing Detected,9,3.36,3.68
48918,2022-02-13 04:00:42+08:00,2022-02-12 20:00:42,2022-02-12 20:01:09,2022-02-13 04:01:09+08:00,,Iridium,38.80444,97.64985,3849,2,3D Validated,382764,4295941,Nothing Detected,-8,3.36,3.68
48917,2022-02-13 04:00:35+08:00,2022-02-12 20:00:35,2022-02-13 00:01:06,2022-02-13 08:01:06+08:00,,Iridium,38.87619,97.57594,3875,2.4,3D Validated,376470,4304001,Nothing Detected,7,3.36,3.68
48917,2022-02-13 02:00:38+08:00,2022-02-12 18:00:38,2022-02-13 00:01:06,2022-02-13 08:01:06+08:00,,Iridium,38.87627,97.57591,3848,2.8,3D Validated,376468,4304010,Nothing Detected,4,3.36,3.68
48918,2022-02-13 02:00:36+08:00,2022-02-12 18:00:36,2022-02-12 20:01:09,2022-02-13 04:01:09+08:00,,Iridium,38.80445,97.64985,3850,2.4,3D Validated,382764,4295942,Nothing Detected,-9,3.36,3.68
48918,2022-02-13 00:00:38+08:00,2022-02-12 16:00:38,2022-02-12 20:01:09,2022-02-13 04:01:09+08:00,,Iridium,38.80451,97.64987,3838,2,3D Validated,382766,4295949,Nothing Detected,-6,3.28,3.68
48917,2022-02-13 00:00:36+08:00,2022-02-12 16:00:36,2022-02-13 00:01:15,2022-02-13 08:01:15+08:00,,Iridium,38.87627,97.57592,3856,4.8,3D Validated,376469,4304010,Nothing Detected,18,3.36,3.68
48918,2022-02-12 22:00:38+08:00,2022-02-12 14:00:38,2022-02-12 20:01:09,2022-02-13 04:01:09+08:00,,Iridium,38.80446,97.64983,3846,2.2,3D Validated,382763,4295943,Nothing Detected,-4,3.28,3.68
48917,2022-02-12 22:00:38+08:00,2022-02-12 14:00:38,2022-02-13 00:01:15,2022-02-13 08:01:15+08:00,,Iridium,38.87626,97.57594,3855,4,3D Validated,376471,4304009,Nothing Detected,8,3.36,3.68
48918,2022-02-12 20:00:38+08:00,2022-02-12 12:00:38,2022-02-12 12:01:06,2022-02-12 20:01:06+08:00,,Iridium,38.80343,97.65187,3968,2,3D Validated,382939,4295827,Nothing Detected,-8,3.28,3.68
48917,2022-02-12 20:00:37+08:00,2022-02-12 12:00:37,2022-02-13 00:01:15,2022-02-13 08:01:15+08:00,,Iridium,38.88193,97.57797,4007,2.4,3D Validated,376657,4304635,Nothing Detected,-5,3.28,3.68
48917,2022-02-12 18:00:44+08:00,2022-02-12 10:00:44,2022-02-13 00:01:15,2022-02-13 08:01:15+08:00,,Iridium,38.88035,97.58693,3913,2.8,3D Validated,377431,4304448,Nothing Detected,-5,3.28,3.68
48918,2022-02-12 18:00:37+08:00,2022-02-12 10:00:37,2022-02-12 12:01:06,2022-02-12 20:01:06+08:00,,Iridium,38.80345,97.65482,3874,3.2,3D Validated,383195,4295824,Nothing Detected,-5,3.36,3.68
48917,2022-02-12 16:00:38+08:00,2022-02-12 08:00:38,2022-02-12 08:01:05,2022-02-12 16:01:05+08:00,,Iridium,38.87819,97.59427,3821,2.4,3D Validated,378064,4304199,Nothing Detected,2,3.36,3.68
48918,2022-02-12 16:00:15+08:00,2022-02-12 08:00:15,2022-02-12 12:01:06,2022-02-12 20:01:06+08:00,,Iridium,38.80349,97.65513,3852,4.8,3D Validated,383222,4295829,Nothing Detected,-2,3.36,3.68
48918,2022-02-12 14:00:37+08:00,2022-02-12 06:00:37,2022-02-12 12:01:06,2022-02-12 20:01:06+08:00,,Iridium,38.80347,97.65517,3861,1.8,3D Validated,383224,4295827,Nothing Detected,-2,3.36,3.68
48917,2022-02-12 14:00:36+08:00,2022-02-12 06:00:36,2022-02-12 08:01:05,2022-02-12 16:01:05+08:00,,Iridium,38.87819,97.59423,3812,4.6,3D Validated,378061,4304198,Nothing Detected,2,3.36,3.68
48918,2022-02-12 12:02:14+08:00,2022-02-12 04:02:14,2022-02-12 12:01:13,2022-02-12 20:01:13+08:00,,Iridium,38.80349,97.65530,3865,2.4,3D Validated,383236,4295829,Nothing Detected,22,3.28,3.6
48917,2022-02-12 12:00:37+08:00,2022-02-12 04:00:37,2022-02-12 08:01:05,2022-02-12 16:01:05+08:00,,Iridium,38.87820,97.59423,3816,2.2,3D Validated,378061,4304200,Nothing Detected,8,3.36,3.68
48918,2022-02-12 10:00:38+08:00,2022-02-12 02:00:38,2022-02-12 12:01:13,2022-02-12 20:01:13+08:00,,Iridium,38.80349,97.65515,3855,1.6,3D Validated,383223,4295829,Nothing Detected,-10,3.36,3.68
48917,2022-02-12 10:00:11+08:00,2022-02-12 02:00:11,2022-02-12 08:01:05,2022-02-12 16:01:05+08:00,,Iridium,38.87820,97.59423,3814,3.4,3D Validated,378061,4304200,Nothing Detected,-2,3.28,3.68
48918,2022-02-12 08:00:36+08:00,2022-02-12 00:00:36,2022-02-12 12:01:13,2022-02-12 20:01:13+08:00,,Iridium,38.80349,97.65521,3858,2.8,3D Validated,383229,4295829,Nothing Detected,-9,3.28,3.68
48917,2022-02-12 08:00:36+08:00,2022-02-12 00:00:36,2022-02-12 00:00:59,2022-02-12 08:00:59+08:00,,Iridium,38.87481,97.59466,3796,1.8,3D Validated,378092,4303823,Nothing Detected,-9,3.36,3.68
48918,2022-02-12 06:00:38+08:00,2022-02-11 22:00:38,2022-02-12 12:01:13,2022-02-12 20:01:13+08:00,,Iridium,38.80333,97.65490,3875,1.6,3D Validated,383201,4295811,Nothing Detected,-9,3.28,3.6
48917,2022-02-12 06:00:37+08:00,2022-02-11 22:00:37,2022-02-12 00:00:59,2022-02-12 08:00:59+08:00,,Iridium,38.87389,97.59219,3892,1.8,3D Validated,377877,4303724,Nothing Detected,-10,3.28,3.68
48917,2022-02-12 04:03:00+08:00,2022-02-11 20:03:00,2022-02-12 00:00:59,2022-02-12 08:00:59+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,-2,3.36,3.68
48918,2022-02-12 04:00:36+08:00,2022-02-11 20:00:36,2022-02-12 12:01:21,2022-02-12 20:01:21+08:00,,Iridium,38.80863,97.66313,3703,3.2,3D Validated,383925,4296390,Nothing Detected,-3,3.28,3.68
48917,2022-02-12 02:03:00+08:00,2022-02-11 18:03:00,2022-02-12 00:00:59,2022-02-12 08:00:59+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,1,3.36,3.68
48918,2022-02-12 02:00:38+08:00,2022-02-11 18:00:38,2022-02-12 12:01:21,2022-02-12 20:01:21+08:00,,Iridium,38.80872,97.66323,3723,3.6,3D Validated,383934,4296399,Nothing Detected,-4,3.36,3.68
48917,2022-02-12 00:01:47+08:00,2022-02-11 16:01:47,2022-02-12 00:01:07,2022-02-12 08:01:07+08:00,,Iridium,38.87255,97.59239,3856,4,3D Validated,377892,4303575,Nothing Detected,0,3.36,3.68
48918,2022-02-12 00:00:36+08:00,2022-02-11 16:00:36,2022-02-12 12:01:21,2022-02-12 20:01:21+08:00,,Iridium,38.80864,97.66323,3700,2.6,3D Validated,383933,4296390,Nothing Detected,-6,3.28,3.68
48917,2022-02-11 22:03:00+08:00,2022-02-11 14:03:00,2022-02-12 00:01:07,2022-02-12 08:01:07+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,-4,3.2,3.68
48918,2022-02-11 22:00:38+08:00,2022-02-11 14:00:38,2022-02-12 12:01:21,2022-02-12 20:01:21+08:00,,Iridium,38.80461,97.66404,3746,1.8,3D Validated,383997,4295942,Nothing Detected,-8,3.28,3.6
48918,2022-02-11 20:00:38+08:00,2022-02-11 12:00:38,2022-02-12 12:01:54,2022-02-12 20:01:54+08:00,,Iridium,38.80467,97.66655,3727,1.4,3D Validated,384215,4295946,Nothing Detected,-4,3.28,3.68
48917,2022-02-11 20:00:38+08:00,2022-02-11 12:00:38,2022-02-12 00:01:07,2022-02-12 08:01:07+08:00,,Iridium,38.87187,97.59869,3769,2.4,3D Validated,378438,4303491,Nothing Detected,0,3.28,3.68
48917,2022-02-11 18:00:38+08:00,2022-02-11 10:00:38,2022-02-12 00:01:07,2022-02-12 08:01:07+08:00,,Iridium,38.86378,97.60295,3761,3.8,3D Validated,378793,4302588,Nothing Detected,-1,3.36,3.68
48918,2022-02-11 18:00:31+08:00,2022-02-11 10:00:31,2022-02-12 12:01:54,2022-02-12 20:01:54+08:00,,Iridium,38.81020,97.66744,3695,4,3D Validated,384301,4296557,Nothing Detected,-3,3.28,3.68
48918,2022-02-11 16:00:38+08:00,2022-02-11 08:00:38,2022-02-12 12:01:54,2022-02-12 20:01:54+08:00,,Iridium,38.81090,97.66885,3857,2.8,3D Validated,384425,4296633,Nothing Detected,-1,3.36,3.68
48917,2022-02-11 16:00:37+08:00,2022-02-11 08:00:37,2022-02-11 08:01:03,2022-02-11 16:01:03+08:00,,Iridium,38.86355,97.60293,3758,3,3D Validated,378791,4302562,Nothing Detected,2,3.36,3.68
48918,2022-02-11 14:00:37+08:00,2022-02-11 06:00:37,2022-02-12 12:01:54,2022-02-12 20:01:54+08:00,,Iridium,38.81094,97.66881,3841,2,3D Validated,384421,4296638,Nothing Detected,2,3.36,3.68
48917,2022-02-11 14:00:37+08:00,2022-02-11 06:00:37,2022-02-11 08:01:03,2022-02-11 16:01:03+08:00,,Iridium,38.86357,97.60297,3761,3.4,3D Validated,378795,4302565,Nothing Detected,2,3.36,3.68
